item_id,timestamp,value
ts1,2021-05-03 17:00:00,682.8469444
ts1,2021-05-03 18:00:00,788.4577778
ts1,2021-05-03 19:00:00,732.5438889
ts1,2021-05-03 20:00:00,655.7263889
ts1,2021-05-03 21:00:00,905.9869444
ts1,2021-05-03 22:00:00,745.0930556
ts1,2021-05-03 23:00:00,653.6527778
ts1,2021-05-04 00:00:00,763.5719444
ts1,2021-05-04 01:00:00,627.665
ts1,2021-05-04 02:00:00,651.4911111
ts1,2021-05-04 03:00:00,649.6011111
ts1,2021-05-04 04:00:00,655.8183333
ts1,2021-05-04 05:00:00,676.0744444000001
ts1,2021-05-04 06:00:00,681.5866667
ts1,2021-05-04 07:00:00,644.3025
ts1,2021-05-04 08:00:00,549.9561111
ts1,2021-05-04 09:00:00,609.0466667000001
ts1,2021-05-04 10:00:00,626.3422222
ts1,2021-05-04 11:00:00,650.4697222
ts1,2021-05-04 12:00:00,636.0358332999999
ts1,2021-05-04 13:00:00,622.7058333
ts1,2021-05-04 14:00:00,641.3941667
ts1,2021-05-04 15:00:00,738.6347222
ts1,2021-05-04 16:00:00,716.0244444
ts1,2021-05-04 17:00:00,755.3488888999999
ts1,2021-05-04 18:00:00,810.2019444
ts1,2021-05-04 19:00:00,779.0444444
ts1,2021-05-04 20:00:00,701.3447222
ts1,2021-05-04 21:00:00,769.0630556
ts1,2021-05-04 22:00:00,702.6097222
ts1,2021-05-04 23:00:00,676.9588888999999
ts1,2021-05-05 00:00:00,756.1186111000001
ts1,2021-05-05 01:00:00,677.8419444
ts1,2021-05-05 02:00:00,667.5627778
ts1,2021-05-05 03:00:00,695.0852778
ts1,2021-05-05 04:00:00,683.9775
ts1,2021-05-05 05:00:00,746.6408332999999
ts1,2021-05-05 06:00:00,720.9675
ts1,2021-05-05 07:00:00,696.3225
ts1,2021-05-05 08:00:00,720.3911111000001
ts1,2021-05-05 09:00:00,669.3716667
ts1,2021-05-05 10:00:00,680.4852778
ts1,2021-05-05 11:00:00,691.9263889
ts1,2021-05-05 12:00:00,689.0975
ts1,2021-05-05 13:00:00,663.4966667
ts1,2021-05-05 14:00:00,691.4136111
ts1,2021-05-05 15:00:00,786.0177778
ts1,2021-05-05 16:00:00,755.6261111
ts1,2021-05-05 17:00:00,758.0458332999999
ts1,2021-05-05 18:00:00,834.8213889
ts1,2021-05-05 19:00:00,722.9866667
ts1,2021-05-05 20:00:00,684.4452778
ts1,2021-05-05 21:00:00,948.0311111
ts1,2021-05-05 22:00:00,754.0166667000001
ts1,2021-05-05 23:00:00,686.7386111000001
ts1,2021-05-06 00:00:00,717.6502778
ts1,2021-05-06 01:00:00,746.8361111
ts1,2021-05-06 02:00:00,691.6880556
ts1,2021-05-06 03:00:00,694.8047222
ts1,2021-05-06 04:00:00,714.1705556
ts1,2021-05-06 05:00:00,743.7047222
ts1,2021-05-06 06:00:00,727.0266667000001
ts1,2021-05-06 07:00:00,739.5086111
ts1,2021-05-06 08:00:00,709.4066667000001
ts1,2021-05-06 09:00:00,737.2930556
ts1,2021-05-06 10:00:00,858.2066667000001
ts1,2021-05-06 11:00:00,703.2616667000001
ts1,2021-05-06 12:00:00,656.9188889
ts1,2021-05-06 13:00:00,679.0811111
ts1,2021-05-06 14:00:00,640.4394444
ts1,2021-05-06 15:00:00,697.5969444
ts1,2021-05-06 16:00:00,647.4088889
ts1,2021-05-06 17:00:00,695.3305556
ts1,2021-05-06 18:00:00,675.8205882
